tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
196080,310272,09-02-15,36,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,84-006 124 STREET,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4014000,New York,40.7049445,-73.82819499,1031884.671,196153.4808,29,140,4193005,4092390011
203759,302373,09-05-15,16,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,24-015 21 AVENUE,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78075207,-73.9120953,1008594.76,223738.0959,22,105,4019058,4008710001
190359,107635,08/30/2015,13,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,1326 3 AVENUE,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1012800,New York,40.77222448,-73.95894426,995621.6364,220621.6592,4,128,1043151,1014100040
209909,504038,09-08-15,2,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1840 GRAND CONCOURSE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2023302,New York,40.84810623,-73.90688618,1010011.314,248279.1072,15,23302,2007542,2028010001
180295,106100,08/27/2015,2,0,OnCurb,Alive,Good,Ulmus americana,American elm,1or2,None,NoDamage,Volunteer,"WiresRope,BranchOther",No,No,No,Yes,No,No,No,No,Yes,13 WEST 61 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,New York,40.77013009,-73.9829175,988981.6661,219856.3989,3,145,1090158,1011140009
208373,106403,09-07-15,4,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,390 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.7816172,-73.97558535,991011.4251,224042.0205,6,165,1083851,1011507502
196205,206082,09-02-15,22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2348 63 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61288064,-73.97682018,990685.7187,162566.1831,44,436,3172441,3065580023
192086,203718,08/31/2015,28,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,8923 RIDGE BOULEVARD,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005201,New York,40.62140476,-74.03492843,974553.5991,165672.8255,43,60,3154096,3060630001
203550,348013,09-04-15,42,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,90-008 69 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072900,New York,40.71316969,-73.85444599,1024601.345,199136.9755,29,729,4076740,4032090004
203718,302371,09-05-15,12,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-015 24 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78254676,-73.91102561,1008890.341,224392.2626,22,105,4019061,4008710030
208832,220174,09-08-15,3,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,237 WILLOUGHBY AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.6922784,-73.96142265,994947.9979,191494.4858,35,193,3054898,3019090001
193183,348404,08/31/2015,3,0,OnCurb,Alive,Good,Acer ginnala,Amur maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,75-009 AUSTIN STREET,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4076901,New York,40.71703231,-73.83829722,1029075.601,200552.0983,29,76901,4078873,4032940091
203577,348022,09-04-15,26,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Unsure,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,89-003 69 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4070700,New York,40.71247961,-73.85501988,1024442.665,198885.2965,29,707,4076034,4031930033
179477,223106,08/27/2015,3,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,290 7 AVENUE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015300,New York,40.6682313,-73.98073049,989595.611,182731.6671,39,153,3021747,3009950048
203386,347979,09-04-15,26,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,92-018 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072900,New York,40.7126411,-73.85213797,1025241.512,198945.469,29,729,4077143,4032220009
189537,223141,08/30/2015,18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,53 PROSPECT PARK WEST,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3016500,New York,40.6690395,-73.97325313,991669.8395,183026.6639,39,165,3025258,3010770039
196130,206122,09-02-15,24,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,"Stones,WiresRope",Yes,No,No,Yes,No,No,No,No,No,2327 63 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61324054,-73.9772179,990575.261,162697.275,44,436,3172423,3065570062
200676,229928,09-03-15,32,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1020 EAST 16 STREET,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053200,New York,40.62480756,-73.96044298,995230.7746,166913.0993,44,532,3180003,3067170020
206326,301258,09-06-15,13,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,22-058 77 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,New York,40.76679523,-73.89249205,1014030.02,218659.2104,22,317,4021973,4010080029
204118,415444,09-05-15,11,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,125 WEST CEDARVIEW AVENUE,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56872513,-74.14007849,945332.4571,146509.4787,50,138,5060525,5044330013
192653,207574,08/31/2015,22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2536 OCEAN PARKWAY,11223,Brooklyn,313,3,Brooklyn,47,46,23,BK26,Gravesend,3037401,New York,40.58802014,-73.96632142,993604.1092,153509.8098,47,37401,3195823,3072180016
203592,348060,09-04-15,38,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,90-013 69 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4070700,New York,40.71338389,-73.8544597,1024597.415,199215.0104,29,707,4076074,4031940034
189338,219520,08/30/2015,18,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,88 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019100,New York,40.69520579,-73.96636478,993577.0719,192560.4552,35,191,3054431,3018900056
208240,106402,09-07-15,2,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,11 WEST 81 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78233867,-73.97276286,991793.0092,224305.1059,6,165,1031140,1011950023
208247,106402,09-07-15,29,0,OnCurb,Alive,Fair,Ulmus americana,American elm,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,15 WEST 81 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.7825057,-73.97308773,991703.0222,224365.9319,6,165,1031139,1011950018
204203,415447,09-05-15,11,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,328 THOMAS STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56873093,-74.13912874,945596.3243,146511.1713,50,138,5060533,5044330048
203385,347979,09-04-15,23,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,92-018 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072900,New York,40.71269661,-73.85210323,1025251.111,198965.7081,29,729,4077143,4032220009
196372,103300,09-02-15,12,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,56 ALLEN STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1001600,New York,40.71688341,-73.99153287,986597.1777,200456.5873,1,16,1003989,1003080019
192889,210568,08/31/2015,27,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,3778 BEDFORD AVENUE,11229,Brooklyn,315,3,Brooklyn,48,41,17,BK44,Madison,3054800,New York,40.60998452,-73.94862442,998514.6975,161514.3817,48,548,3182700,3067870030
203760,302373,09-05-15,2,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,24-015 21 AVENUE,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78081459,-73.91201937,1008615.764,223760.8954,22,105,4019058,4008710001
203767,302373,09-05-15,14,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-038 CRESCENT STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78159709,-73.91106905,1008878.661,224046.2531,22,105,4019060,4008710020
208458,312916,09-07-15,2,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,167-001 33 AVENUE,11358,Flushing,407,4,Queens,19,26,11,QN51,Murray Hill,4114100,New York,40.76762905,-73.79811408,1040172.259,219009.169,19,1141,4111492,4049230029
209919,108875,09-08-15,9,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2990 BROADWAY,10027,New York,109,1,Manhattan,7,69,30,MN09,Morningside Heights,1020500,New York,40.80881155,-73.96331506,994405.4269,233951.0486,7,203,1084467,1019730001
198296,231792,09-02-15,29,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,5402 BEVERLY ROAD,11203,Brooklyn,317,3,Brooklyn,45,58,21,BK96,Rugby-Remsen Village,3094600,New York,40.64649652,-73.92576589,1004850.213,174821.2216,45,946,3105469,3047650001
204169,415381,09-05-15,20,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,None,Damage,NYC Parks Staff,"Stones,WiresRope,BranchLights",Yes,No,No,Yes,No,No,Yes,No,No,190 WOLVERINE STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56736217,-74.13481836,946793.0936,146010.6273,50,138,5060161,5044000034
208338,106403,09-07-15,5,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,424 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78283422,-73.97469909,991256.7399,224485.4917,6,165,1031976,1012110031
196131,206122,09-02-15,29,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,2345 63 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK29,Bensonhurst East,3043600,New York,40.61298057,-73.97678695,990694.9353,162602.5925,44,436,3172417,3065570056
196374,103300,09-02-15,13,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,50 ALLEN STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1001600,New York,40.71669718,-73.99162805,986570.8005,200388.7341,1,16,1079023,1003080022
208463,103960,09-07-15,14,0,OnCurb,Alive,Good,Fraxinus,ash,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,725 9 AVENUE,10019,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1012700,New York,40.76312607,-73.98935258,987199.5289,217304.3223,3,127,1026648,1010590031
201661,348116,09-04-15,6,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,"WiresRope,BranchOther",No,No,No,Yes,No,No,No,No,Yes,96-008 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072300,New York,40.71498666,-73.85066148,1025649.379,199800.7215,29,723,4077275,4032260004
203769,302373,09-05-15,3,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,20-024 CRESCENT STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.78178061,-73.91084617,1008940.32,224113.1798,22,105,4019061,4008710030
208456,312916,09-07-15,36,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,167-011 33 AVENUE,11358,Flushing,407,4,Queens,19,26,11,QN51,Murray Hill,4114100,New York,40.76760837,-73.7978701,1040239.857,219001.7881,19,1141,4111491,4049230027
209921,108875,09-08-15,3,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2966 BROADWAY,10027,New York,109,1,Manhattan,7,69,30,MN09,Morningside Heights,1020500,New York,40.80874458,-73.96340334,994380.9994,233926.6401,7,203,1084465,1019730001
189840,311123,08/30/2015,13,0,OnCurb,Alive,Good,Acer ginnala,Amur maple,None,None,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,138-008 56 AVENUE,11355,Flushing,407,4,Queens,20,25,16,QN62,Queensboro Hill,4079900,New York,40.74830311,-73.82657765,1032301.821,211951.2212,20,799,4115653,4051330033
203887,108342,09-05-15,5,0,OnCurb,Alive,Good,Quercus phellos,willow oak,1or2,Helpful,NoDamage,TreesCount Staff,WiresRope,No,No,No,Yes,No,No,No,No,No,415 WEST 115 STREET,10025,New York,109,1,Manhattan,7,70,30,MN09,Morningside Heights,1020101,New York,40.80572583,-73.96071917,995124.5475,232827.1256,7,20101,1056049,1018670049
200654,311719,09-03-15,6,0,OnCurb,Alive,Fair,Acer ginnala,Amur maple,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,41-058 COLLEGE POINT BOULEVARD,11355,Flushing,407,4,Queens,20,40,16,QN22,Flushing,4084900,New York,40.75465185,-73.83342753,1030399.461,214260.5856,20,849,4536698,4050630033
196440,108889,09-02-15,5,0,OnCurb,Alive,Fair,Ulmus americana,American elm,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,475 RIVERSIDE DRIVE,10115,New York,109,1,Manhattan,7,69,31,MN09,Morningside Heights,1020500,New York,40.81114538,-73.96412322,994181.3574,234801.2532,7,205,1059835,1019910001
204246,415345,09-05-15,8,0,OnCurb,Alive,Good,Acer campestre,hedge maple,1or2,Unsure,NoDamage,NYC Parks Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,208 WOLVERINE STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.5671037,-74.13565414,946560.7433,145916.8181,50,138,5060149,5043990293
193014,211158,08/31/2015,22,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,713 RALPH AVENUE,11212,Brooklyn,316,3,Brooklyn,41,55,20,BK81,Brownsville,3090000,New York,40.66522204,-73.92220308,1005832.846,181644.3038,41,900,3081165,3035310023
180707,230024,08/27/2015,17,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1439 OCEAN AVENUE,11210,Brooklyn,314,3,Brooklyn,45,42,17,BK43,Midwood,3076200,New York,40.62700131,-73.95649259,996326.9804,167712.8615,45,762,3206619,3075840019
198230,411696,09-02-15,10,0,OnCurb,Alive,Good,Acer rubrum,red maple,None,None,Damage,TreesCount Staff,"WiresRope,BranchLights",No,No,No,Yes,No,No,Yes,No,No,561 LAMONT AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017009,New York,40.5393701,-74.19216109,930839.0779,135842.1992,51,17009,5092499,5063120063
192814,102227,08/31/2015,7,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,345 WEST 13 STREET,10014,New York,102,1,Manhattan,3,66,27,MN23,West Village,1007700,New York,40.73998079,-74.00504966,982850.6655,208871.6076,3,77,1011692,1006297503
179828,102993,08/27/2015,1,0,OnCurb,Alive,Good,Acer rubrum,red maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,190 FORSYTH STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1003601,New York,40.72180184,-73.99119881,986689.6021,202248.5332,1,3601,1077629,1004210052
196765,310309,09-02-15,20,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,84-061 ABINGDON ROAD,11415,Kew Gardens,409,4,Queens,29,27,15,QN60,Kew Gardens,4013600,New York,40.70649325,-73.82961562,1031489.691,196716.9678,29,136,4079554,4033310043
178599,410841,08/26/2015,13,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,4465 HYLAN BOULEVARD,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5015602,New York,40.53195766,-74.15632856,940793.851,133121.865,51,15602,5113298,5053760055
208229,106402,09-07-15,5,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1 WEST 81 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78220389,-73.97237311,991900.9617,224256.0371,6,165,1031141,1011950029
189313,349085,08/30/2015,2,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,98-025 65 ROAD,11374,Rego Park,406,4,Queens,29,28,16,QN17,Forest Hills,4071304,New York,40.72877985,-73.85600425,1024160.006,204823.5163,29,71304,4432000,4021030001
208876,302094,09-08-15,20,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,23-071 28 STREET,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4011500,New York,40.77399973,-73.91633969,1007421.649,221276.8419,22,115,4017522,4008430010
189570,223043,08/30/2015,27,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,3or4,Helpful,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,587 6 STREET,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,Park Slope-Gowanus,3016500,New York,40.66701232,-73.97646441,990779.1966,182287.8484,39,165,3025662,3010850060
170988,339667,08/24/2015,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,29-011 WESTBOURNE AVENUE,11691,Far Rockaway,414,4,Queens,31,23,10,QN15,Far Rockaway-Bayswater,4100801,New York,40.60866168,-73.767642,1048766.613,161113.8215,31,100801,4300044,4156970048
178783,222380,08/26/2015,2,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1528 PUTNAM AVENUE,11237,Brooklyn,304,3,Brooklyn,37,53,18,BK77,Bushwick North,3043900,New York,40.69775112,-73.90933909,1009389.375,193499.013,37,439,3077399,3033790026
175693,105648,08/25/2015,4,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,30 PARK AVENUE,10016,New York,106,1,Manhattan,4,75,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.74829709,-73.98065645,989609.7097,211902.0549,4,82,1017127,1008650040
190540,106697,08/31/2015,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,Helpful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,255 WEST 92 STREET,10025,New York,107,1,Manhattan,6,67,31,MN12,Upper West Side,1017900,New York,40.79238702,-73.97423449,991384.3804,227965.9424,6,179,1033623,1012407501
140722,219026,08-12-15,4,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,345 CLINTON AVENUE,11238,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019700,New York,40.68767857,-73.96764605,993222.7878,189817.935,35,197,3321875,3019440004
